codigo;filial;rota;m-4;m-3;m-2;m-1;forecast;estoque_in;estoque_livre;compras;transferencias;estoque_total;cmv
142060;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142068;1036;1036;30;49;55;4;42;17;17;0;0;17;37.92
142068;1029;-;4;4;4;4;4;27;27;0;0;27;60.12
142068;1021;1021;0;48;12;0;12;30;30;0;0;30;38.18
142068;1010;1010;22;0;12;0;9;5;5;0;0;5;37.29
142068;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142068;1006;1003->1006;0;0;0;0;0;12;12;0;0;12;38.18
142068;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142072;1036;1036;0;24;0;408;16;24;24;0;0;24;9.86
142072;1029;1036->1029;18;47;7;1;21;71;71;0;0;71;15.83
142072;1021;1021;72;0;0;0;35;34;34;0;0;34;8.52
142072;1010;1010;0;33;0;0;34;0;0;0;24;24;0
142072;1003;1003;0;0;0;0;0;24;0;120;0;144;8.82
142074;1036;1036;20;32;33;36;54;312;312;0;0;312;37.18
142074;1029;1036->1029;0;0;3;0;1;21;21;0;0;21;68.29
142074;1021;1021;0;0;0;8;2;35;35;0;0;35;32.62
142074;1010;1010;0;19;14;0;17;107;95;0;0;107;34.7
142074;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142074;1006;1003->1006;0;0;0;0;0;48;48;0;0;48;34.22
142074;1003;1003;0;0;0;0;0;331;331;12;0;343;34.22
142133;1036;(vazio);0;0;0;0;0;43;0;0;0;43;22.02
142182;1036;1036;0;0;0;0;0;100;0;0;0;100;6.83
142182;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142202;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142202;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
142225;1036;-;0;0;0;0;0;0;0;168;0;168;0
142357;1021;1021;0;0;0;0;0;300;300;0;0;300;37.64
142358;1021;1021;0;0;0;0;0;300;300;0;0;300;37.64
142359;1021;1021;0;0;0;0;0;150;150;0;0;150;37.64
142364;1036;1036;48;72;0;0;306.010.928.961.749;0;0;0;0;0;0
142364;1013;-;0;0;0;0;0;0;0;0;0;0;0
142364;1010;1010;0;24;24;0;122.404.371.584.699;0;0;0;0;0;0
142364;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142364;1002;1002;0;0;0;0;122.404.371.584.699;0;0;0;0;0;0
142366;1036;1036;7;0;6;0;13;24;24;0;0;24;92.12
142366;1029;-;0;18;2;0;7;4;4;0;0;4;131.73
142366;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142366;1003;1003;0;0;0;0;0;6;6;0;0;6;81.41
142367;1036;1036;0;0;0;0;0;12;12;0;0;12;53.48
142367;1029;1036->1029;126;245;185;67;122;558;558;0;0;558;55.26
142367;1003;1003;0;0;0;0;0;0;0;72;0;72;0
142368;1036;1036;0;0;0;18;0;0;0;0;0;0;0
142368;1029;1036->1029;138;285;170;77;149;250;250;0;0;250;54.74
142368;1003;1003;0;0;0;0;0;0;0;54;0;54;0
142369;1036;1036;0;0;24;110;8;0;0;0;0;0;0
142369;1029;1036->1029;0;93;0;0;31;0;0;0;0;0;0
142369;1021;1021;0;96;0;24;32;289;289;0;0;289;9.46
142369;1010;1010;0;0;33;0;11;0;0;0;0;0;0
142369;1003;1003;0;0;0;0;0;0;0;168;0;168;0
142372;1036;1036;360;245;44;72;273;504;504;0;0;504;10.51
142372;1029;-;0;86;0;74;28;104;104;0;0;104;15.74
142372;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142372;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142372;1006;1003->1006;0;0;0;0;0;100;100;0;0;100;8.6
142372;1003;1003;0;0;0;0;0;0;0;72;0;72;0
142373;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142374;1036;1036;186;29;0;88;68;137;137;0;0;137;47.6
142374;1029;1036->1029;23;13;10;16;15;22;22;0;0;22;56.79
142374;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142374;1010;1010;0;0;9;72;0;1;1;0;0;1;35.88
142374;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142374;1006;1003->1006;0;0;0;0;0;18;18;0;0;18;47.6
142374;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142375;1036;1036;213;0;154;174;351;0;0;0;0;0;0
142375;1029;1036->1029;0;6;0;5;4;0;0;0;0;0;0
142375;1021;1021;0;120;120;145;101;0;0;0;0;0;0
142375;1010;1010;0;0;48;52;16;332;332;0;0;332;7.9
142375;1009;1009;0;0;0;0;0;0;0;624;0;624;0
142375;1006;1003->1006;0;0;0;0;130;32;32;0;0;32;8.02
142375;1003;1003;0;0;0;0;0;282;264;0;0;282;9.17
142377;1036;1036;0;0;4;0;4;10;10;0;0;10;70.9
142377;1021;1021;2;0;0;0;1;20;20;0;0;20;70.9
142377;1003;1003;0;0;0;0;0;42;42;30;0;72;71.24
142379;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142379;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142379;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142380;1036;1036;648;664;391;465;584;0;0;0;0;0;0
142380;1029;1036->1029;0;97;40;26;46;0;0;0;0;0;0
142380;1021;1021;54;0;0;0;0;1;1;0;0;1;22.03
142380;1010;1010;431;300;135;50;355;0;0;564;0;564;0
142380;1009;1009;0;0;0;0;0;1008;0;120;0;1128;23.05
142380;1006;1003->1006;0;0;0;0;144;0;0;0;156;156;0
142380;1003;1003;0;0;0;0;0;12;12;60;0;72;22.35
142382;1029;1036->1029;0;1;8;0;1;3;3;0;0;3;86.67
142382;1003;1003;0;0;0;0;0;68;68;0;0;68;46.61
142383;1036;1036;36;30;71;27;178;78;78;0;0;78;59.17
142383;1029;1036->1029;2;10;8;13;5;15;15;0;0;15;120.91
142383;1021;1021;0;60;0;13;15;115;115;0;0;115;62.38
142383;1010;1010;12;12;12;12;14;33;33;0;0;33;71.93
142383;1009;1009;0;0;0;0;0;0;0;84;0;84;0
142383;1006;1003->1006;0;0;0;0;0;88;88;0;0;88;56.9
142383;1003;1003;0;0;0;0;0;0;0;132;0;132;0
142384;1036;1036;36;106;48;166;84;397;61;0;0;397;36.17
142384;1029;1036->1029;0;24;0;12;0;24;24;0;0;24;56.38
142384;1021;1021;0;0;0;0;0;12;12;0;0;12;35.12
142384;1010;1010;0;0;0;64;0;8;8;0;0;8;34.95
142384;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142384;1006;1003->1006;0;0;0;0;6;12;12;0;0;12;35.12
142384;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142385;1036;1036;232;527;430;23;481;0;0;0;0;0;0
142385;1029;1036->1029;0;24;4;41;14;7;7;0;0;7;57.62
142385;1021;1021;25;0;72;168;62;30;0;84;0;114;35.92
142385;1010;1010;137;584;564;18;350;7;0;864;0;871;37.51
142385;1009;1009;0;0;0;0;0;0;0;708;0;708;0
142385;1006;1003->1006;0;0;0;0;100;0;0;0;204;204;0
142385;1003;1003;0;0;0;0;0;12;0;84;0;96;37.12
142386;1036;1036;660;624;640;1142;900;0;0;0;0;0;0
142386;1029;1036->1029;253;0;7;134;87;52;52;0;0;52;24.36
142386;1010;1010;253;132;39;0;300;416;416;48;0;464;15.38
142386;1009;1009;0;0;0;0;0;0;0;1248;0;1248;0
142386;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142387;1036;1036;6516;3792;9156;5208;2853;8484;8240;0;0;8484;2.76
142387;1023;1036->1023;4200;5340;4740;6504;0;4656;4656;1224;0;5880;2.7
142387;1021;1021;2316;4884;4392;3444;0;60;60;5040;2000;7100;2.66
142387;1013;-;0;0;0;0;0;0;0;0;0;0;0
142387;1010;1010;14376;16944;20172;16392;119;12048;12024;5040;0;17088;2.75
142387;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142387;1006;1006;18648;11520;18972;15048;153;2260;2248;15120;0;17380;2.67
142387;1003;1003;0;0;0;0;0;396;0;0;0;396;2.57
142387;1002;1002;12828;13860;10932;11484;0;6174;5058;0;0;6174;2.76
142387;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142388;1036;1036;24;96;0;120;28;216;216;0;0;216;1.66
142388;1023;1036->1023;0;0;0;24;0;48;48;0;0;48;1.69
142388;1010;1010;0;0;0;0;0;96;96;0;0;96;1.67
142388;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142388;1006;1006;168;24;96;72;28;192;192;0;0;192;1.72
142388;1002;1002;48;72;0;0;0;96;96;0;0;96;1.69
142388;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142389;1036;1036;2400;1032;1800;588;950;1920;1920;0;0;1920;1.34
142389;1023;1036->1023;48;48;144;0;0;180;161;0;0;180;1.22
142389;1021;1021;0;36;216;552;0;1129;1129;0;0;1129;1.21
142389;1013;-;0;0;0;0;0;0;0;0;0;0;0
142389;1010;1010;1884;1680;3132;2232;11;3000;3000;0;0;3000;1.38
142389;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142389;1006;1006;2232;3108;5724;1380;961;1446;1446;2640;0;4086;1.26
142389;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142389;1002;1002;768;528;384;408;0;680;620;0;0;680;1.28
142389;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142390;1036;1036;1869;448;592;1915;1466;759;747;300;0;1059;6.35
142390;1023;1036->1023;77;23;10;0;0;77;77;0;0;77;6.03
142390;1021;1021;108;29;38;53;0;190;190;0;0;190;6.07
142390;1013;-;0;0;0;0;0;0;0;0;0;0;0
142390;1010;1010;797;793;704;1406;579;400;388;800;0;1200;6.28
142390;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142390;1006;1006;873;769;944;974;785;414;412;0;0;414;6.15
142390;1003;1003;0;0;0;0;0;10;0;0;0;10;3.1
142390;1002;1002;559;257;194;170;0;199;194;0;0;199;6.25
142390;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142399;1036;1036;20;50;30;40;27;388;388;300;0;688;49.36
142399;1010;1010;60;30;170;22;155;837;837;220;0;1057;46.87
142399;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142399;1006;1006;90;660;470;225;493;900;900;1080;0;1980;49.35
142399;1002;1002;0;30;30;0;10;45;45;0;0;45;47.72
142399;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142400;1036;1036;0;0;20;190;12;130;130;400;0;530;49.44
142400;1021;1021;0;0;0;0;0;40;40;0;0;40;49.44
142400;1010;1010;0;0;0;650;0;20;20;60;0;80;49.44
142400;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142400;1006;1006;10;580;0;1220;0;200;200;540;0;740;49.44
142400;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
142400;1002;1002;0;70;0;30;0;50;50;0;0;50;49
142400;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142401;1036;1036;0;10;0;0;3;140;140;300;0;440;48.3
142401;1010;1010;0;0;40;0;40;140;140;40;0;180;47.35
142401;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142401;1006;1006;60;10;180;60;46;221;221;220;0;441;47.67
142401;1003;1036->1003;0;0;0;0;0;10;0;0;0;10;39.48
142401;1002;1002;50;0;0;0;2;10;10;0;0;10;38.4
142401;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142402;1036;1036;0;0;0;0;0;0;0;40;0;40;0
142402;1021;1021;0;0;0;0;0;30;30;0;0;30;38.4
142402;1010;1010;0;0;0;0;0;30;30;10;0;40;38.54
142402;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142402;1006;1006;10;30;10;0;8;100;100;60;0;160;23.37
142402;1003;1003;0;0;0;0;0;10;0;0;0;10;38.4
142405;1036;1036;7;1;0;2;2;39;39;0;0;39;176.63
142405;1021;1021;0;0;0;0;0;2;2;0;0;2;176
142405;1010;1010;18;0;0;0;6;103;103;0;0;103;173.2
142405;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142405;1006;1006;9;11;4;0;9;12;12;0;0;12;175.5
142405;1003;1003;0;0;0;0;0;1;1;0;0;1;186.62
142405;1002;1002;0;0;0;0;0;2;2;0;0;2;174.24
142405;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142409;1036;1036;0;4790;9790;4850;5002;16910;14810;0;0;16910;13.57
142409;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
142409;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
142409;1021;1021;0;0;0;200;0;0;0;0;0;0;0
142409;1010;1010;0;3430;3040;60;3235;0;0;0;0;0;0
142409;1006;1006;300;13660;12870;6510;13265;0;0;0;0;0;0
142409;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142409;1002;1002;10;610;1570;90;1090;10;10;0;0;10;13.57
142409;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142415;1036;1036;1476;996;1250;336;118;590;290;1224;0;1814;1.71
142415;1023;1036->1023;156;204;250;252;0;842;842;0;0;842;1.66
142415;1021;1021;0;0;0;0;0;144;144;0;0;144;1.52
142415;1010;1010;1764;2052;420;564;179;1920;1848;0;0;1920;1.72
142415;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142415;1006;1006;516;300;420;552;28;240;240;432;0;672;1.68
142415;1003;1003;0;0;0;0;0;84;0;0;0;84;1.66
142415;1002;1002;0;1476;1612;0;0;1804;1804;0;0;1804;1.72
142415;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142423;1036;1036;0;0;0;0;0;0;0;0;0;0;0
142423;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
142423;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
142423;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142423;1015;1015;0;0;0;0;0;0;0;0;0;0;0
142423;1013;-;0;0;0;0;0;0;0;0;0;0;0
142423;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142423;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142423;1006;1006;0;0;0;0;0;0;0;0;0;0;0
142423;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142423;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142423;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142424;1036;1036;0;0;0;0;0;0;0;0;0;0;0
142424;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
142424;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
142424;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142424;1015;1015;0;0;0;0;0;0;0;0;0;0;0
142424;1013;-;0;0;0;0;0;0;0;0;0;0;0
142424;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142424;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142424;1006;1006;0;0;0;0;0;0;0;0;0;0;0
142424;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142424;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142424;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142425;1036;1036;0;0;0;0;0;0;0;0;0;0;0
142425;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
142425;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
142425;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142425;1015;1015;0;0;0;0;0;0;0;0;0;0;0
142425;1013;-;0;0;0;0;0;0;0;0;0;0;0
142425;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142425;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142425;1006;1006;0;0;0;0;0;0;0;0;0;0;0
142425;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142425;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142425;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142427;1036;1036;0;0;0;0;0;0;0;0;0;0;0
142427;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
142427;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
142427;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142427;1015;1015;0;0;0;0;0;0;0;0;0;0;0
142427;1013;-;0;0;0;0;0;0;0;0;0;0;0
142427;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142427;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142427;1006;1006;0;0;0;0;0;0;0;0;0;0;0
142427;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142427;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142427;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142429;1036;1036;0;0;0;0;0;0;0;0;0;0;0
142429;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
142429;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
142429;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142429;1015;1015;0;0;0;0;0;0;0;0;0;0;0
142429;1013;-;0;0;0;0;0;0;0;0;0;0;0
142429;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142429;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142429;1006;1006;0;0;0;0;0;0;0;0;0;0;0
142429;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142429;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142429;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142434;1036;1036;0;480;0;0;160;4560;4560;0;0;4560;5.01
142434;1021;1021;0;0;240;0;80;240;240;0;0;240;5.01
142434;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142434;1002;1002;0;0;0;0;0;2;2;0;0;2;5.01
142444;1021;1021;36;48;0;0;0;348;348;0;0;348;21.39
142445;1021;1021;0;0;0;0;0;24;24;0;0;24;35.05
142449;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
142449;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142449;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142460;1036;1036;51;115;108;99;180;216;216;0;0;216;32.65
142460;1029;1036->1029;74;130;59;13;13;227;227;0;0;227;52.83
142460;1028;1003->1028;0;0;0;0;0;0;0;0;0;0;0
142460;1021;1021;0;0;0;38;0;0;0;0;0;0;0
142460;1010;1010;0;8;10;5;4;134;134;0;0;134;31.89
142460;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142460;1006;1003->1006;0;0;0;0;20;9;9;0;0;9;32.65
142461;1036;1036;312;759;40;0;600;713;673;0;0;713;34.27
142461;1029;1036->1029;0;0;0;0;0;12;12;0;0;12;61.86
142461;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142461;1003;1003;0;0;0;0;0;0;0;204;0;204;0
142462;1036;1036;36;29;41;0;76;167;167;0;0;167;35.99
142462;1029;1036->1029;10;2;0;0;0;0;0;0;0;0;0
142462;1021;1021;0;0;0;0;0;36;30;0;0;36;34.91
142462;1010;1010;0;0;0;0;0;62;62;0;0;62;36.1
142462;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142462;1006;1003->1006;0;0;0;0;0;141;141;0;0;141;36.01
142462;1003;1003;0;0;0;0;0;648;648;0;0;648;36.01
142463;1036;1036;12;0;0;12;3;169;169;0;0;169;59.08
142463;1029;1036->1029;0;0;0;0;0;0;0;0;0;0;0
142463;1021;1021;0;0;0;12;0;0;0;0;0;0;0
142463;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142464;1036;1036;445;960;373;772;600;279;279;0;0;279;55.35
142464;1029;1036->1029;3;0;4;1;2;12;12;0;0;12;212.7
142464;1010;1010;0;0;0;0;7;89;89;0;0;89;55.32
142464;1009;1009;0;0;0;0;0;0;0;552;0;552;0
142464;1003;1003;0;0;0;0;0;128;0;1620;0;1748;55.39
142465;1036;1036;36;63;46;118;51;51;51;0;0;51;40.38
142465;1029;1036->1029;115;13;0;0;6;0;0;0;0;0;0
142465;1028;1003->1028;0;0;0;0;36;0;0;0;0;0;0
142465;1021;1021;0;0;0;72;0;8;8;0;0;8;28.89
142465;1010;1010;6;0;0;0;2;96;96;0;0;96;38.52
142465;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142465;1006;1003->1006;0;0;0;0;0;12;12;0;0;12;39.72
142465;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142467;1036;1036;0;5;0;4;2;27;27;0;0;27;42.45
142467;1029;1036->1029;10;0;0;2;3;10;10;0;0;10;64.66
142470;1036;1036;0;0;0;0;1;56;30;0;0;56;19984.19
142470;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142470;1006;1003->1006;32;22;47;32;31;24;24;0;0;24;20495.47
142473;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142474;1036;1036;576;0;144;0;6;972;972;0;0;972;1.65
142474;1023;1036->1023;0;0;0;0;0;1872;1872;0;0;1872;1.61
142474;1021;1021;0;0;0;0;0;72;72;0;0;72;1.54
142474;1010;1010;72;180;0;36;11;216;216;0;0;216;1.65
142474;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142474;1006;1006;0;648;432;0;11;684;684;0;0;684;1.52
142474;1003;1003;0;0;0;0;0;396;396;0;0;396;1.59
142474;1002;1002;1116;612;0;576;0;1044;1044;0;0;1044;1.55
142474;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142480;1023;1036->1023;0;0;0;0;0;5;5;0;0;5;131.41
142480;1010;1010;0;0;0;0;0;29;29;0;0;29;127.2
142480;1006;1003->1006;42;49;39;66;20;593;593;0;0;593;130.44
142480;1003;1003;0;0;0;0;0;10;10;0;0;10;131.41
142480;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
142481;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142481;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
142482;1030;1003->1030;0;0;0;0;100;0;0;0;0;0;0
142483;1030;1003->1030;0;0;0;0;0;17;17;0;0;17;509.13
142483;1028;1003->1028;0;0;0;0;0;5;5;0;0;5;497.5
142484;1030;1003->1030;0;0;0;0;0;3;3;0;0;3;1180.47
142484;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142485;1024;1024;0;2;0;0;0;0;0;0;0;0;0
142485;1021;1021;6;0;0;0;0;0;0;0;0;0;0
142485;1006;1003->1006;0;4;0;0;0;0;0;0;0;0;0
142485;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142486;1028;1003->1028;0;0;0;0;0;39;0;0;0;39;1622.44
142486;1023;1036->1023;0;0;0;0;0;10;10;0;0;10;1778.44
142486;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142486;1006;1003->1006;0;0;0;0;0;143;143;0;0;143;1778.44
142489;1036;1036;1;0;0;0;0;7;7;0;0;7;2567.5
142489;1030;-;0;0;0;0;0;1;1;0;0;1;2567.5
142489;1006;1003->1006;0;0;0;0;0;50;50;0;0;50;2567.5
142493;1036;1036;43;16;26;39;23;138;37;0;0;138;86.11
142493;1023;1036->1023;0;1;0;1;2;18;18;0;0;18;87.96
142493;1021;1002->1021;6;0;0;0;2;10;10;0;0;10;92.03
142493;1010;1010;0;8;26;13;9;16;16;0;0;16;86.7
142493;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142493;1006;1006;12;12;8;12;9;14;0;0;72;86;107.91
142493;1003;1003;0;0;0;0;0;12;12;0;0;12;89.95
142493;1002;1002;15;2;1;4;5;52;52;0;0;52;89.95
142493;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142503;1010;1010;0;0;0;0;0;0;0;0;0;0;0
142503;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142503;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142503;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142503;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142518;1010;1010;0;0;400;8;131;1371;1371;0;0;1371;44.48
142519;1036;1036;1680;0;0;0;98;720;720;0;0;720;7.74
142519;1010;1010;0;0;0;0;0;720;720;0;0;720;8.38
142519;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142519;1006;1006;0;0;300;420;551;6660;6660;0;0;6660;7.72
142519;1003;1003;0;0;0;0;0;120;120;0;0;120;7.74
142519;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142519;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142526;1002;1002;1;0;0;0;0;0;0;0;0;0;0
142527;1036;1036;6;2;22;0;5;5;5;0;188;193;363.95
142527;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142527;1006;1006;5;0;0;4;4;48;47;0;0;48;353.19
142527;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142527;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142527;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142529;1036;1036;0;0;0;0;0;0;0;0;202;202;0
142529;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142534;1036;1036;3;0;0;0;1;13;2;0;0;13;12716.25
142534;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
142534;1023;1036->1023;0;1;4;3;1;1;0;0;0;1;14106.38
142534;1021;1002->1021;0;0;0;0;0;0;0;0;0;0;0
142534;1015;1015;0;0;0;0;0;0;0;0;0;0;0
142534;1010;1010;3;14;3;2;4;4;0;5;0;9;14344.68
142534;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142534;1006;1036->1006;14;18;12;15;12;17;14;0;0;17;14313.89
142534;1003;1003;0;0;0;0;0;0;0;0;0;0;0
142534;1002;1002;0;0;3;0;2;5;5;0;0;5;12473.77
142534;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142537;1036;1036;0;0;0;0;0;23;23;0;0;23;181.83
142537;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
142537;1023;1036->1023;0;0;0;0;0;1;1;0;0;1;179.97
142537;1021;1002->1021;2;3;0;0;0;0;0;0;0;0;0
142537;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142537;1006;1006;0;0;0;6;0;0;0;0;0;0;0
142537;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142538;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142549;1036;1036;0;0;0;0;0;12;12;0;0;12;17.51
142549;1021;1021;0;0;0;0;0;24;24;0;0;24;19.66
142549;1010;1010;0;0;0;0;0;24;24;0;0;24;17.78
142549;1006;1006;0;0;0;0;0;24;24;0;0;24;19.66
142551;1036;1036;0;0;0;0;8;0;0;0;0;0;0
142551;1021;1021;0;0;0;0;0;0;0;0;0;0;0
142551;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142551;1006;1006;0;20;0;0;0;60;25;0;0;60;7.45
142551;1002;1002;0;0;0;0;0;0;0;0;0;0;0
142551;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142552;1036;1036;0;0;0;0;0;128;128;0;0;128;1.12
142552;1021;1021;0;0;0;0;0;128;128;0;0;128;0.81
142552;1010;1010;0;0;0;0;0;128;128;0;0;128;0.82
142552;1006;1006;0;0;0;0;0;64;64;0;0;64;1.13
142552;1003;1003;0;0;0;0;0;320;0;0;0;320;0.87
142553;1036;1036;24;0;0;0;178.837.555.886.736;120;120;0;0;120;2.45
142553;1021;1021;0;24;0;0;357.675.111.773.472;24;24;0;0;24;2.53
142553;1010;1010;0;0;0;0;0;24;24;0;0;24;2.78
142553;1006;1006;0;0;0;0;357.675.111.773.472;192;192;0;0;192;2.53
142553;1003;1003;0;0;0;0;0;120;120;0;0;120;2.3
142553;1002;1002;48;24;0;0;143.070.044.709.389;48;48;0;0;48;2.31
142553;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142554;1006;1006;0;0;0;0;0;36;36;0;0;36;20.48
142557;1009;1009;0;0;0;0;0;0;0;0;0;0;0
142557;1006;1006;0;18;0;0;6;36;36;0;0;36;28.12
142557;1001;1001;0;0;0;0;0;0;0;0;0;0;0
142558;1036;1036;0;0;0;10;3;20;1;0;0;20;99.88
142558;1021;1021;3;12;0;0;6;22;22;0;0;22;99.92
142558;1006;1006;0;12;0;55;7;39;39;0;0;39;99.93
